Date,Content
20200406,扣非净利率有所下降，原因包括毛利率下降、研发费用提升、少数股东损益增加等因素。
20190810,行业整体受宏观经济政策影响，导致行业景气度下降。
20200308,我国人口高增长带来的房屋建设需求及廉价人力资源是传统建筑行业发展的内生动力，但随着人口生育率降低，老龄化社会到来，人口红利优势丧失，建筑从业人员减少，导致人力成本上升。
20200308,钢结构企业面临市场份额少、产销量小、与供应商的议价能力弱等问题，难以通过形成规模效应降低成本。然而，随着钢价提升，钢结构行业集中度提升，龙头企业盈利水平得到明显提升。
20200308,钢结构在建筑质量等方面占有优势，但目前我国PC结构占比高于钢结构，这主要是由于历史原因导致的。
20200308,钢结构企业可以通过扩大产能、进行业务转型等方式提高市场份额，其中杭萧钢构采用技术加盟模式拓展区域市场。
20170625,利率上行可能对2017年建筑板块业绩影响较小，但对2017年之后业绩影响较大，主要影响行业未来的业绩预期，从而压制建筑板块的估值。
20170625,建筑行业为资金密集型行业，对利率及流动性较为敏感，但在2014年以来利率下行周期中，建筑板块的业绩增速并未加速。
20170625,利率波动对建筑板块收入增速影响较小，对财务费用&资产减值损失影响也不大；相较对利润的影响，利率波动对估值影响更大。
20170625,利率波动与建筑行业订单增速呈现负相关关系，主要因下游客户资金成本上升，项目需求可能减弱或是滞后。
20170625,流动性紧张、利率上行会使得建筑行业新签订单增速放缓，并通过影响订单落地周期拉长而导致收入增速放缓。
20170625,建筑行业景气度与资产负债率密切相关，行业景气度提升时，建筑企业垫资能力要求高，资产负债表被动扩张，进入加杠杆周期；行业景气度下行时，进入降杠杆周期。
20170625,利率上行对资产减值损失的影响体现在下游客户资金紧张，结算不及时导致应收账款账龄老化带来的坏账准备计提比例上升，但影响较小。
20180610,城镇化与消费升级驱动下，夜游经济兴起带动景观照明行业需求骤然提升。
20190724,建筑装饰行业中报预期：整体业绩增速有望企稳，基建投资回暖。
20190724,园林公司受融资环境趋紧和PPP清库影响，19年上半年业绩普遍下滑，部分出现明显亏损。
20190724,基建设计、部分区域基建龙头及钢结构等公司预计业绩增速较高，基建央企、装饰龙头将保持稳健增长。
20190724,受PPP持续规范清理影响的园林公司仍有所下滑。
20190804,宏观经济政策环境的不确定性可能导致行业景气度下降，进而影响公司的订单情况。
20210108,制造业恢复推动钢构厂房需求增长，行业龙头有望受益于这一趋势。
20170904,全社会固定资产投资增速下行将影响建筑行业景气度。
20200111,高铁市场需求持续增长，推动高速列车技术发展。
20200111,磁悬浮列车技术逐渐成熟，有望成为未来高铁的重要发展方向。
20200111,传统钢轨易受磨损，维护成本较高；新型非接触式接触系统减少恶劣天气影响，提高运行稳定性。
20200111,磁力与距离的平方成反比：磁铁与钢轨间距离的微小变化会导致巨大的变化力，从而影响列车运行稳定性和安全性。
20200111,传统钢轨磨损问题：钢轨磨损会增加维护费用，影响高铁运营效率和成本。
20200830,钢结构和混凝土结构之间存在替代关系，随着混凝土价格和人力成本的上涨，钢结构的成本优势逐渐显现，预计“十四五”期间全国建筑钢结构产量将保持稳定增长。
20200830,公司在地产精装修领域的业务发展迅速，18年和2019年上半年公装订单增速分别达到25%和23.7%，市占率提升的逻辑正在逐步兑现。
20200830,公司全年传统公装订单有望保持良好增长，地产端业务在行业景气下行及公司主动控制的情况下，订单体量同比或保持平稳。
20200830,家装业务中长期有望受益于业务方向和组织架构的调整，公装盈利能力则可能受益于供应链集中管理带来的议价能力提升和交易成本降低。
20190508,建筑央企2018年新签订单同比增速呈下降趋势，主要受去杠杆、固定资产投资增速下滑等因素影响。
20190508,大建筑央企板块2018年和2019年一季度期间费用率均较上年同期上升，主要原因是管理费用率的上升。
20190508,费用率增加和少数股东损益增加是导致建筑央企净利润增速放缓的主要原因。
20190508,中国交建2018年未完成新签订单目标，可能与港口建设和铁路建设2017年基数太高、2018年订单下滑有关。
20190508,中国化学2018年一季度营业收入下降显著，主要原因是处理部分投资、捐赠支出增加和信用减值损失大幅增加。
20190508,中国中冶大力发展非钢工程市场，如高端房建、高速公路、市政交通基础设施、地下综合管廊等。
20190508,中国交建、中国中冶和中国化学毛利率下降，主要原因是项目竞争激烈、分包材料成本上升和原材料涨价等因素。
20190508,中国建筑2018年毛利率较上年提升1.4个百分点，主要原因是前期土地获得成本低、地产板块毛利增幅扩大。
20190508,葛洲坝高速公路和水利发电业务毛利率较高，可能是公司境内毛利率居高位的原因。
20190508,2018年大建筑央企财务费用率上升0.11个百分点，主要原因是资金压力大、融资成本提升。
20190508,中国中铁财务费用率增加是由于外部融资规模和成本增加，以及开展资产证券化业务导致的利息支出增加。
20190508,中国电建资产减值损失增加主要是由于应收账款增加、计提的坏账准备增加所致。
20190508,建筑央企板块应收账款及应收票据周转天数的持续下降趋势可能是由于承接了较多的EPC、BOT、PPP项目，导致长期应收款和长期股权投资增加。
20190508,2018年大建筑央企行业整体付现比有所上升，可能是由于环保督察等事项导致原材料涨价、对上游供应商议价能力减弱。
20180527,化学工程：受 OPEC 产油国讨论放宽限产消息影响，原油期货价格出现调整，但预计 18 年原油价格有望维持高位。原因包括：Q2-Q3 为原油消费需求旺季；中东地区局势升级及美国退出伊朗核协议对全球原油供给产生冲击；OECD 原油库存处于低位；贸易摩擦及美国税改引发市场对美国经济的担忧，美元存在贬值压力，以美元计价的原油价格有望上涨。若 18 年原油价格维持高位，将持续利好化学工程板块。
20180527,装饰装修：在扩大内需背景下，家装有望成为消费拉动经济的重要领域。市场对夜游经济关注度提高，家装和照明等装饰装修板块公司有望受益消费升级预期提升。国家大力支持房屋租赁市场发展与全装修政策释放红利，公司家装业务有望快速放量，龙头企业规模优势有望进一步显现。
20180919,2017年下半年后，基建投资增速逐渐放缓，主要受地方政府资金紧张、建筑央企控制负债率和PPP项目融资环境恶化等因素影响。
